,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,target
13823,,,,,,217.0,0.0,,,,,,0.0,,,,,,,,364.0,455.0,,4.0,344.0,,,210.0,,,,,,,0.0,,,646368.0,,,,,,0.0,,,,,,,,,,,,,5.350993,,,,,,,,9.0,,,,,,,3.0,16,0.0,,154600.0,,0.0,,,10019.64,,0.0,,16.0,,,,,,,,,160635.0,,,,,,,,,,,,,,,48.0,,,120.0,104802.0,,,,,,515.0,,,,18.0,,0.0,,,,,,,0.0,105195.0,74218.0,,,,,,0.0,,,0.0,0.0,,,,,33964.0,,,,796280.0,,,,,,,44.0,,,83214.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,330.0,,,eOQgUHShse,RO12,,taul,1K8T,TyGl,gOhJ89M,P9HTde2,,,EsIg,9_Y1,mTeA,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,k1jJ,UYBR,FzaX,_viYWu3,oslk,OugT3Cb,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
15052,,,,,,903.0,7.0,,,,,,1524.0,,,,,,,,164.0,205.0,,2.0,80.0,,,253.52,,,,,,,0.0,,,2376462.0,,,,,,0.0,,,,,,,,,,,,,1.449049,,,,,,,,18.0,,,,,,,3.0,172,42.0,,1432656.0,,0.0,,,205995.3,,35.0,,6.0,,,,,,,,,18564.0,,,,,,,,,,,,,,,72.0,,,32.0,15087.44,,,,,,590.0,,,,42.0,,12312.0,-16.0,,,,,,0.0,3748735.0,802438.0,,,,,,555.0,,,0.0,18.0,,,,,142639.0,,,,9210160.0,,,,,,,20.0,,,459498.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,etYBcmRZ57,g62hiBSaKg,SEuy,taul,1K8T,uNkU,fhk21Ss,msIqHk8toE,DeDU71F,smXZ,GiT4,9_Y1,KubS,VpdQ,haYg,7M47J5GA0pTYIFxg5uy,kIsH,,g5HH,Mtgm,XfqtO3UdzaXh_,,IROVOFK,,XTbPUYD,o3JO,cJvF,FzaX,4UxGlow,oslk,catzS2D,LM8l689qOp,,kG3k,Qcbd,ZI9m,ib5G6X1eUxUn6,am7c,,-1
20996,,,,,,238.0,0.0,,,,,,0.0,,,,,,,,152.0,190.0,,2.0,56.0,,,323.2,,,,,,,0.0,,,4998756.0,,,,,,0.0,,,,,,,,,,,,,0.5857723,,,,,,,,9.0,,,,,,,3.0,22,0.0,,2764800.0,,0.0,,,212097.6,,25.0,,0.0,,,,,,,,,114354.0,,,,,,,,,,,,,,,32.0,,,32.0,187791.6,,,,,,550.0,,,,66.0,,0.0,-4.0,,,,,,0.0,4380585.0,395710.0,,,,,,0.0,,,0.0,9.0,,,,,604800.0,,,,10738800.0,,,,,,,22.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Y3tqrQKzJV,RO12,,taul,1K8T,TyGl,n0UnRzy,EXpWEXgaYpMJ7,,,aylH,9_Y1,15m3,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7Ww61kb,x5xg,cJvF,FzaX,1YVRx5o,oslk,fXVIXkw,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
11740,,,,,,833.0,7.0,,,,,,428.0,,,,,,,,140.0,175.0,,2.0,32.0,,,253.52,,,,,,,0.0,,,1885020.0,,,,,,0.0,,,,,,,,,,,,,2.263192,,,,,,,,9.0,,,,,,,,54,168.0,,1724248.0,,0.0,,,86028.59,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,32.0,34561.44,,,,,,675.0,,,,24.0,,4410.0,30.0,,,,,,0.0,4800480.0,565864.0,,,,,,80.0,,,0.0,9.0,,,,,397131.0,,,,7897200.0,,,,,,,38.0,,,734214.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,CEaWq69cTy,RO12,SEuy,taul,1K8T,yMvB,_OTyWhJ,21BXkDS,uxcrnlI,smXZ,dZaM,9_Y1,RVjC,,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,qthViQ1,,mAjbk_S,0bZ9,UYBR,FzaX,Oj6Te_2,oslk,_rKR5uO,jySVZNlOJy,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,mj86,,-1
30211,,,,,,616.0,7.0,,,,,,40.0,,,,,,,,128.0,160.0,,0.0,0.0,,,220.08,,,,,,,0.0,,,5702400.0,,,,,,0.0,,,,,,,,,,,,,2.406323,,,,,,,,9.0,,,,,,,3.0,28,0.0,,3456000.0,,0.0,,,224702.4,,25.0,,2.0,,,,,,,,,42.0,,,,,,,,,,,,,,,40.0,,,40.0,465788.0,,,,,,520.0,,,,66.0,,1314.0,4.0,,,,,,0.0,4320000.0,0.0,,,,,,5.0,,,0.0,9.0,,,,,0.0,,,,10587160.0,,,,,,,20.0,,,65748.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,222.0,,,HAoOj1KXzC,RO12,,taul,1K8T,0Y9G,8NKFFda,bRabnkYqNc,,,7xS_,9_Y1,jdbz,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,vXSF,cJvF,AU8pNoi,zWA88FJ,oslk,Ggf2C8o,LM8l689qOp,,,kwS7,RAYp,F2FyR07IdsN7I,,,-1
26861,,,,,,910.0,7.0,,,,,,224.0,,,,,,,,20.0,25.0,,0.0,16.0,,,172.16,,,,,,,0.0,,,4134.0,,,,,,0.0,,,,,,,,,,,,,2.844691,,,,,,,,18.0,,,,,,,3.0,54,0.0,,3304.0,,0.0,,,3566.37,,0.0,,0.0,,,,,,,,,3813.0,,,,,,,,,,,,,,,8.0,,,8.0,-30061.72,,,,,,335.0,,,,12.0,,214425.0,-26.0,,,,,,0.0,0.0,2416.0,,,,,,165.0,,,0.0,9.0,,,,,0.0,,,,9240.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,336.0,,,l7Fq9ayE15,RO12,,taul,1K8T,z32l,iJzviRg,o64y9zI,ZtnldRI,,Z93z,9_Y1,vm5R,VpdQ,kxE9,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,4kVnq_T26xq1p,,00TUbhY,,NGZSMi6,RtM5,cJvF,FzaX,ch2oGfM,zCkv,P6pu4Vl,LM8l689qOp,,ELof,7P5s,ZI9m,R4y5gQQWY8OodqDV,am7c,,-1
12460,,,,,,12040.0,14.0,,,,,,5100.0,,,,,,,,2636.0,3295.0,,0.0,8.0,,,233.44,,,,,,,0.0,,,5184000.0,,,,,,0.0,,,,,,,,,,,,,2.635975,,,,,,,,27.0,,,,,,,6.0,120,189.0,,1964688.0,,0.0,,,31929.9,,2065.0,,0.0,,,,,,,,,170952.0,,,,,,,,,,,,,,,4984.0,,,1784.0,118223.6,,,,,,8840.0,,,,60.0,,21807.0,,,,,,,0.0,5184000.0,58900.0,,,,,,2335.0,,,0.0,9.0,,,,,0.0,,,,10483800.0,,,,,,,24.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,168.0,,,avkq9ayfAo,2Knk1KF,,taul,1K8T,PJLW,wGQJeCE,NfN9Bz6HFx,,,EAVH,9_Y1,vm5R,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,teAyFc5,FZu1,cJvF,FzaX,dpuv1FD,oslk,o6f7A2G,jySVZNlOJy,,,7P5s,RAYp,55YFVY9,mj86,,-1
20339,,,,,,490.0,0.0,,,,,,0.0,,,,,,,,156.0,195.0,,4.0,56.0,,,220.08,,,,,,,0.0,,,1471536.0,,,,,,0.0,,,,,,,,,,,,,0.7229224,,,,,,,,9.0,,,,,,,3.0,22,0.0,,2073600.0,,0.0,,,170819.7,,25.0,,10.0,,,,,,,,,72150.0,,,,,,,,,,,,,,,32.0,,,24.0,38292.72,,,,,,580.0,,,,30.0,,0.0,4.0,,,,,,0.0,4239180.0,1163078.0,,,,,,0.0,,,0.0,9.0,,,,,1209600.0,,,,10295520.0,,,,,,,28.0,,,2368002.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,300.0,,,dRavyx7ejg,RO12,,taul,1K8T,7M9D,jlzcpQc,r83_sZi,,,AiPZ,9_Y1,f4dr,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,7R7c,UYBR,FzaX,OgVfql_,oslk,BXGzrB7,LM8l689qOp,,,szEZ,RAYp,F2FyR07IdsN7I,,,-1
26415,,,,,,973.0,0.0,,,,,,272.0,,,,,,,,144.0,180.0,,2.0,32.0,,,166.56,,,,,,,0.0,,,8756580.0,,,,,,0.0,,,,,,,,,,,,,3.023926,,,,,,,,36.0,,,,,,,,76,0.0,,186488.0,,0.0,,,166683.9,,30.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,8.0,657808.0,,,,,,540.0,,,,102.0,,16767.0,,,,,,,0.0,229205.0,381660.0,,,,,,0.0,,,0.0,0.0,,,,,163177.0,,,,10203920.0,,,,,,,8.0,,,2073600.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,P1WvyxLp3Z,RO12,,taul,1K8T,ssAy,UKQvcTJ,_UtlxbJ,,,hLVY,9_Y1,vzJD,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,VOS4,UYBR,FzaX,75woGGc,oslk,23ZMCCr,jySVZNlOJy,,,xb3V,RAYp,F2FyR07IdsN7I,am7c,,-1
25141,,,,,,1211.0,14.0,,,,,,500.0,,,,,,,,172.0,215.0,,6.0,96.0,,,166.56,,,,,,,0.0,,,1302.0,,,,,,0.0,,,,,,,,,,,,,1.94467,,,,,,,,36.0,,,,,,,6.0,136,42.0,,1708064.0,,0.0,,,26117.16,,0.0,,0.0,,,,,,,,,20037.0,,,,,,,,,,,,,,,64.0,,,112.0,183653.2,,,,,,560.0,,,,6.0,,4815.0,56.0,,,,,,0.0,1136780.0,137078.0,,,,,,1490.0,,,0.0,18.0,,,,,229376.0,,,,2038480.0,,,,,,,32.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,300.0,,,1GdOj17ejg,2Knk1KF,,taul,1K8T,4fje,GRlgCVv,hOpMh7dRpW,V7B_sfP,,49xH,9_Y1,iVbl,09_Q,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,LyAyXKF,,XTbPUYD,4D3L,cJvF,FzaX,9wyOVQC,oslk,EiGEVJ2,LM8l689qOp,,ELof,7aLG,RAYp,55YFVY9,am7c,,-1
4064,,,,,,826.0,14.0,,,,,,552.0,,,,,,,,200.0,250.0,,2.0,16.0,,,266.88,,,,,,,0.0,,,7923960.0,,,,,,0.0,,,,,,,,,,,,,2.005127,,,,,,,,18.0,,,,,,,6.0,32,42.0,,289336.0,,0.0,,,211143.6,,55.0,,14.0,,,,,,,,,9591.0,,,,,,,,,,,,,,,40.0,,,24.0,99360.4,,,,,,585.0,,,,96.0,,36801.0,-22.0,,,,,,0.0,2775255.0,35924.0,,,,,,1410.0,,,0.0,18.0,,,,,43176.0,,,,10647320.0,,,,,,,22.0,,,577152.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,LDPvyx7IEC,RO12,,taul,1K8T,TyGl,H7Fp6vu,xunBDW1,,,kKp4,9_Y1,YGOC,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,mAj7f1S,SMDf,UYBR,,MVOjtxg,oslk,Zwra5gA,,,,szEZ,RAYp,F2FyR07IdsN7I,,,-1
1384,,,,,,224.0,7.0,,,,,,72.0,,,,,,,,176.0,220.0,,0.0,8.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.807734,,,,,,,,9.0,,,,,,,,78,0.0,,13944.0,,0.0,,,2169.207,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,8.0,-7604.72,,,,,,850.0,,,,0.0,,65718.0,30.0,,,,,,0.0,95250.0,1594.0,,,,,,1555.0,,,0.0,0.0,,,,,0.0,,,,87620.0,,,,,,,82.0,,,1890.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,372.0,,,NESWq69R_D,RO12,SEuy,taul,1K8T,NHzE,mME9Ejt,76j2P_OLn0,90G35Zc,smXZ,nyZz,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,Qf86DPK,,mAjbk_S,bru6,UYBR,FzaX,hDRv48t,oslk,0qeTy9x,jySVZNlOJy,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,,-1
11263,,,,,,581.0,7.0,,,,,,0.0,,,,,,,,120.0,150.0,,0.0,176.0,,,220.08,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,3.916257,,,,,,,,9.0,,,,,,,3.0,30,0.0,,0.0,,0.0,,,222586.2,,0.0,,16.0,,,,,,,,,55935.0,,,,,,,,,,,,,,,32.0,,,0.0,393928.4,,,,,,500.0,,,,0.0,,657.0,,,,,,,0.0,0.0,3801600.0,,,,,,60.0,,,0.0,0.0,,,,,0.0,,,,10368000.0,,,,,,,0.0,,,4147200.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,222.0,,,J9Vr4RQZiT,e6CkoqApVR,,taul,1K8T,0Xwj,9GJGgoz,msIvIpku4g,,,RTc9,HLqf,z5Ry,VpdQ,IYzP,Kxdu,sBgB,,uKAI,L84s,FMSzZ91zL2,,,,mAjj1AH,BXUS,UYBR,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,,FSa2,6fzt,F2FcTt7IdMT_v,,,1
38013,,,,,,301.0,7.0,,,,,,332.0,,,,,,,,16.0,20.0,,4.0,8.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.2463149,,,,,,,,9.0,,,,,,,,60,0.0,,6880.0,,0.0,,,4741.14,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,8.0,8399.6,,,,,,125.0,,,,0.0,,27054.0,36.0,,,,,,0.0,12405.0,3372.0,,,,,,5.0,,,0.0,0.0,,,,,42133.0,,,,40744.0,,,,,,,2.0,,,30954.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,9hRmfo875g,RO12,,taul,1K8T,AKN1,INosKl9,NW71mrodGH,G6OAz6d,,ISVR,9_Y1,wGwL,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,yS2GtLh,,mAjbk_S,E_VA,UYBR,FzaX,7XC6hzI,oslk,wH3Rt2K,LM8l689qOp,,ELof,wX53,RAYp,F2FyR07IdsN7I,mj86,,-1
6300,,,,,,413.0,7.0,,,,,,44.0,,,,,,,,88.0,110.0,,0.0,16.0,,,200.0,,,,,,,0.0,,,3110406.0,,,,,,0.0,,,,,,,,,,,,,0.1647084,,,,,,,,9.0,,,,,,,,70,28.0,,2766048.0,,0.0,,,237348.0,,15.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0,48351.2,,,,,,235.0,,,,36.0,,5076.0,,,,,,,0.0,2278500.0,339184.0,,,,,,490.0,,,0.0,0.0,,,,,0.0,,,,6994600.0,,,,,,,12.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8Knvyx875g,RO12,SEuy,taul,1K8T,487l,37AwuGt,FoJylxy,hsHHeY1,smXZ,XqdY,9_Y1,MBhA,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,P1qN0hA,,pMWQVqj,Xpz5,UYBR,FzaX,iVsIaWn,d0EEeJi,jG3fMIf,jySVZNlOJy,,kG3k,WqMG,nIGXDli,F2FyR07IdsN7I,am7c,,-1
22829,,,,,,1064.0,7.0,,,,,,296.0,,,,,,,,156.0,195.0,,4.0,40.0,,,166.56,,,,,,,0.0,,,72684.0,,,,,,0.0,,,,,,,,,,,,,2.103183,,,,,,,,27.0,,,,,,,,76,0.0,,56880.0,,0.0,,,7213.14,,30.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,64.0,2653.716,,,,,,525.0,,,,36.0,,37989.0,,,,,,,0.0,66725.0,19040.0,,,,,,65.0,,,0.0,9.0,,,,,7497.0,,,,247196.0,,,,,,,24.0,,,17814.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,9hRmfo875g,RO12,SEuy,taul,1K8T,ssAy,Kn7uqyB,_UtlxbJ,Gr4k6nh,smXZ,8FB6,9_Y1,gnEy,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,lVVVpsn,,beK4AFX,FM6S,UYBR,FzaX,OYHOVQC,oslk,RlTRt72,LM8l689qOp,,kG3k,3Cy4,RAYp,F2FyR07IdsN7I,am7c,,-1
29005,,,,,,854.0,14.0,,,,,,1952.0,,,,,,,,156.0,195.0,,8.0,24.0,,,186.64,,,,,,,0.0,,,7256520.0,,,,,,0.0,,,,,,,,,,,,,1.76223,,,,,,,,36.0,,,,,,,3.0,106,0.0,,1464296.0,,0.0,,,219330.6,,35.0,,2.0,,,,,,,,,7482.0,,,,,,,,,,,,,,,64.0,,,40.0,218540.4,,,,,,555.0,,,,90.0,,11187.0,-30.0,,,,,,0.0,2737085.0,164622.0,,,,,,440.0,,,0.0,27.0,,,,,92827.0,,,,10520040.0,,,,,,,16.0,,,18144.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,246.0,,,Yddq9ayE15,eSGpMwS8zSGgq_trOpckZ5,SEuy,taul,1K8T,hAOr,Gm14X3H,ELRUn57,gueLRZH,smXZ,U9Gi,9_Y1,F_Lu,VpdQ,kxE9,GjJ35utlTa_GNSvxxpb9ju,kIsH,,uKAI,L84s,UbxQ8lZ,,3Rc6dSB,,ORMRote,7cOC,UYBR,FzaX,0OM5yT3,Al6ZaUT,8KG4Dbo,LM8l689qOp,,kG3k,TNEC,02N6s8f,R4y5gQQWY8OodqDV,am7c,,-1
10559,,,,,,175.0,0.0,,,,,,0.0,,,,,,,,148.0,185.0,,2.0,16.0,,,253.52,,,,,,,0.0,,,4416882.0,,,,,,0.0,,,,,,,,,,,,,5.703909,,,,,,,,9.0,,,,,,,3.0,16,0.0,,1653536.0,,0.0,,,204441.0,,35.0,,2.0,,,,,,,,,17373.0,,,,,,,,,,,,,,,40.0,,,24.0,1150480.0,,,,,,415.0,,,,60.0,,0.0,-16.0,,,,,,0.0,5206050.0,167822.0,,,,,,0.0,,,0.0,0.0,,,,,604800.0,,,,10429240.0,,,,,,,28.0,,,184620.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,114.0,,,m9SvyxLkBI,RO12,,taul,1K8T,TyGl,ka_ns41,msIvIpku4g,,,fxbT,9_Y1,FbIm,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwwAA_,CAlf,UYBR,FzaX,1YVfGrO,oslk,fXVEsaq,LM8l689qOp,,,xb3V,RAYp,F2FyR07IdsN7I,,,-1
28248,,,,,,7.0,0.0,,,,,,0.0,,,,,,,,60.0,75.0,,0.0,8.0,,,584.08,,,,,,,10.0,,,7685040.0,,,,,,9.0,,,,,,,35127.44,,,,,,2.320231,,,,,,,,9.0,,,,,,,3.0,12,0.0,,3027168.0,,12.0,,,397299.0,,0.0,,0.0,,,,,,,,,272478.0,,,,,,,,,,,,,,,0.0,,,8.0,-195891.2,,,,,,75.0,,,,48.0,,0.0,-12.0,,,,,,56.0,1438510.0,79120.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,7946000.0,,,,,,,10.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,384.0,,,1PnOj1KVEH,RO12,,taul,1K8T,0Y9G,MsEeb0o,o5WT5gy7iu,,,ejw5,9_Y1,jdbz,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,cUQXfGp,Q_qr,cJvF,FzaX,ZnoRPlm,oslk,K90pVAO,LM8l689qOp,,,kwS7,RAYp,F2FyR07IdsN7I,,,-1
6883,,,,,,1316.0,7.0,,,,,,1020.0,,,,,,,,180.0,225.0,,2.0,40.0,,,53.52,,,,,,,0.0,,,6511500.0,,,,,,0.0,,,,,,,,,,,,,1.035462,,,,,,,,9.0,,,,,,,3.0,32,364.0,,976792.0,,3.0,,,102319.2,,30.0,,10.0,,,,,,,,,425847.0,,,,,,,,,,,,,,,40.0,,,16.0,349508.8,,,,,,715.0,,,,114.0,,1116.0,4.0,,,,,,8.0,1577715.0,817500.0,,,,,,4965.0,,,0.0,9.0,,,,,131901.0,,,,10578240.0,,,,,,,16.0,,,1594134.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,354.0,,,npOBcmzkzH,RO12,,taul,1K8T,487l,_vkLDAi,r83_sZi,,,uwwf,9_Y1,yrDU,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,ykzL,UYBR,FzaX,Lu8RPlm,oslk,Sxi9h3w,LM8l689qOp,,,Qcbd,RAYp,F2FyR07IdsN7I,,,-1
37344,,,,,,1358.0,7.0,,,,,,3292.0,,,,,,,,144.0,180.0,,6.0,120.0,,,166.56,,,,,,,0.0,,,79038.0,,,,,,0.0,,,,,,,,,,,,,5.580859,,,,,,,,18.0,,,,,,,3.0,102,84.0,,950872.0,,0.0,,,12490.17,,0.0,,4.0,,,,,,,,,44568.0,,,,,,,,,,,,,,,48.0,,,88.0,-8559.84,,,,,,510.0,,,,6.0,,35226.0,22.0,,,,,,0.0,83860.0,81006.0,,,,,,2450.0,,,0.0,9.0,,,,,49133.0,,,,805064.0,,,,,,,14.0,,,71754.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,264.0,,,bt0mfo875g,RO12,SEuy,taul,1K8T,TyGl,iJzviRg,VKmQoSsVfi,zxbMLvR,smXZ,UbuC,9_Y1,gnEy,09_Q,wMei,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,5gZdPPT4kHWmT,,Ajl9zkI,,jawFktM,8adY,cJvF,FzaX,ch2oGfM,zCkv,P6pu4Vl,LM8l689qOp,,kG3k,3Cy4,ZI9m,R4y5gQQWY8OodqDV,am7c,,-1
36617,,,,,0.0,,,,,0.0,,,,,,157.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.903226,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,10,,,,,,,0.0,,,,,,,,,,,0.0,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,-1260012.0,,,,,,,0.0,,,,,,4.0,,,,,,,,,,,,,0.0,,,,,,,0.0,2.0,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,7.0,,,,,,,,,,,,,,,,,204.0,,,oUPBcmzkzH,RO12,,taul,1K8T,0WHw,xUTqnbN,ARvzJXx,,,8rdJ,9_Y1,EwzD,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,KdSa,,,7Ww66JZ,Vlb2,cJvF,FzaX,LwGVino,oslk,xYH_Q4n,LM8l689qOp,,,Qcbd,RAYp,F2FyR07IdsN7I,,,-1
18502,,,,,,553.0,7.0,,,,,,152.0,,,,,,,,120.0,150.0,,0.0,72.0,,,176.32,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.172613,,,,,,,,18.0,,,,,,,6.0,46,0.0,,93520.0,,0.0,,,4636.41,,0.0,,0.0,,,,,,,,,17592.0,,,,,,,,,,,,,,,24.0,,,24.0,-523600.0,,,,,,555.0,,,,0.0,,1701.0,,,,,,,0.0,316280.0,82452.0,,,,,,760.0,,,0.0,0.0,,,,,0.0,,,,464688.0,,,,,,,36.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,252.0,,,hSogUHXZeb,RO12,,taul,1K8T,0Xwj,9GJGgoz,k10MzgT,feRiTdM,,ZZSJ,F3hy,fTh6,VpdQ,IYzP,Kxdu,kIsH,,uKAI,L84s,FMSzZ91zL2,,IxlFJCi,,kq067VR,LI0l,UYBR,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,ELof,453m,6fzt,SbOd7O8ky1wGNxp0Arj0Xs,,,-1
39622,,,,,,315.0,7.0,,,,,,196.0,,,,,,,,196.0,245.0,,0.0,120.0,,,253.52,,,,,,,0.0,,,374322.0,,,,,,0.0,,,,,,,,,,,,,1.944029,,,,,,,,9.0,,,,,,,,54,21.0,,33928.0,,0.0,,,36217.8,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,32.0,-137740.0,,,,,,780.0,,,,48.0,,46323.0,-18.0,,,,,,0.0,274830.0,204936.0,,,,,,1150.0,,,0.0,9.0,,,,,0.0,,,,972772.0,,,,,,,38.0,,,114786.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,156.0,,,v0Nt0Go8Lb,RO12,,taul,1K8T,xgSF,tAqBboK,Y0uewlZ,,,Taoo,9_Y1,Z5OU,09_Q,sYC_,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kq0n8Bj,PrZW,UYBR,FzaX,B0LABPr,oslk,UP3EVaf,LM8l689qOp,,,Qu4f,RAYp,F2FyR07IdsN7I,,,-1
